Product,Type,Release Date,Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (MHz),Foundry,Vendor,FP16 GFLOPS,FP32 GFLOPS,FP64 GFLOPS,percent
AMD Radeon HD 6930,GPU,2011-12-01,40.0,186.0,389.0,2640.0,750.0,TSMC,AMD,,1920.0,480.0
NVIDIA GeForce GTX 1650 TU106,GPU,2020-06-18,12.0,90.0,445.0,10800.0,1410.0,TSMC,NVIDIA,5699.0,2849.0,89.04
AMD Radeon R5 Mobile Graphics,GPU,2014-06-14,28.0,15.0,107.0,930.0,800.0,GF,AMD,,204.8,12.8
NVIDIA GeForce GTX 970M,GPU,2014-10-07,28.0,,398.0,5200.0,924.0,TSMC,NVIDIA,,2657.0,83.04
Intel UHD Graphics 617,GPU,2018-11-07,14.0,15.0,,,300.0,Intel,Intel,806.4,403.2,100.8
NVIDIA GeForce2 Go 100,GPU,2001-02-06,180.0,2.0,64.0,20.0,125.0,TSMC,NVIDIA,,,
Intel HD Graphics 530,GPU,2015-09-01,14.0,15.0,123.0,,350.0,Intel,Intel,729.6,364.8,91.2
Intel UHD Graphics 620,GPU,2018-08-28,14.0,15.0,,,300.0,Intel,Intel,768.0,384.0,96.0
AMD Radeon Pro Vega II Duo,GPU,,7.0,475.0,331.0,13230.0,1400.0,TSMC,AMD,28180.0,14090.0,880.6
NVIDIA Tesla K40d,GPU,2013-11-22,28.0,245.0,561.0,7080.0,745.0,TSMC,NVIDIA,,5046.0,1682.0
ATI FireGL 9700 X1-256p,GPU,2002-07-01,150.0,37.0,215.0,110.0,324.0,TSMC,ATI,,,
ATI Radeon SDR,GPU,2000-06-01,180.0,23.0,115.0,30.0,166.0,TSMC,ATI,,,
AMD Radeon Pro VII,GPU,2020-05-13,7.0,250.0,331.0,13230.0,1400.0,TSMC,AMD,26110.0,13060.0,6528.0
NVIDIA Quadro K1100M,GPU,2013-07-23,28.0,45.0,118.0,1270.0,706.0,TSMC,NVIDIA,,542.2,22.59
ATI Mobility Radeon HD 4670,GPU,2009-01-09,55.0,35.0,146.0,514.0,675.0,TSMC,ATI,,432.0,
AMD FirePro R5000,GPU,2013-02-25,28.0,150.0,212.0,2800.0,825.0,TSMC,AMD,,1267.0,79.2
Intel UHD Graphics,GPU,2019-08-21,14.0,15.0,,,300.0,Intel,Intel,691.2,345.6,86.4
NVIDIA Tesla K40c,GPU,2013-10-08,28.0,245.0,561.0,7080.0,745.0,TSMC,NVIDIA,,5046.0,1682.0
ATI Radeon X1900 XT,GPU,2006-01-01,90.0,100.0,352.0,384.0,625.0,TSMC,ATI,,,
AMD Radeon 620 Mobile,GPU,2019-05-13,28.0,50.0,125.0,1550.0,730.0,TSMC,AMD,786.4,786.4,49.15
Intel GMA 3000,GPU,2006-07-01,90.0,13.0,,,400.0,Intel,Intel,,,
NVIDIA GeForce GT 730,GPU,2014-06-18,40.0,49.0,116.0,585.0,700.0,TSMC,NVIDIA,,268.8,22.4
Intel Iris Xe Graphics G4,GPU,2020-09-02,10.0,15.0,146.0,,300.0,Intel,Intel,1690.0,844.8,211.2
ATI Mobility Radeon 7000 IGP,GPU,2003-03-01,180.0,,97.0,30.0,183.0,Unknown,ATI,,,
ATI FireGL 9800 X2-256,GPU,2003-03-01,150.0,,218.0,117.0,380.0,TSMC,ATI,,,
ATI Radeon 7200 64 MB,GPU,2000-04-01,180.0,23.0,111.0,30.0,166.0,TSMC,ATI,,,
ATI Radeon HD 3650 AGP,GPU,2008-01-23,55.0,65.0,135.0,378.0,725.0,TSMC,ATI,,174.0,
3dfx Voodoo4 4500 PCI,GPU,2000-10-13,250.0,15.0,112.0,14.0,166.0,TSMC,Other,,,
AMD Radeon Vega 6 Mobile,GPU,2019-01-06,14.0,15.0,210.0,4940.0,300.0,GF,AMD,1843.0,921.6,57.6
ATI All-In-Wonder 9600 PRO,GPU,2003-04-01,130.0,,76.0,60.0,398.0,TSMC,ATI,,,
AMD Radeon Vega 6 Mobile,GPU,2019-01-08,14.0,15.0,210.0,4940.0,300.0,GF,AMD,1691.0,845.6,52.85
AMD Radeon 540 Mobile,GPU,2019-03-26,14.0,50.0,103.0,2200.0,1100.0,GF,AMD,1151.0,1151.0,71.94
Intel i830MG Graphics,GPU,2002-01-01,150.0,,,,100.0,Intel,Intel,,,
NVIDIA Quadro FX 5500 SDI,GPU,2006-04-20,90.0,104.0,196.0,278.0,650.0,TSMC,NVIDIA,,,
NVIDIA GeForce GT 625M,GPU,2012-10-01,28.0,15.0,116.0,585.0,625.0,TSMC,NVIDIA,,240.0,20.0
NVIDIA GeForce4 MX 460,GPU,2002-02-06,150.0,,65.0,29.0,300.0,TSMC,NVIDIA,,,
AMD FirePro V7900 SDI,GPU,2011-05-24,40.0,150.0,389.0,2640.0,725.0,TSMC,AMD,,1856.0,464.0
AMD Radeon R5 340 OEM,GPU,2015-05-05,28.0,65.0,77.0,950.0,730.0,TSMC,AMD,,599.0,37.44
AMD Radeon HD 6480G IGP,GPU,2011-06-14,32.0,35.0,227.0,1178.0,444.0,TSMC,AMD,,213.1,
NVIDIA Quadro RTX 3000 Mobile,GPU,2019-05-27,12.0,80.0,445.0,10800.0,945.0,TSMC,NVIDIA,10600.0,5299.0,165.6
NVIDIA GeForce 9650M GS,GPU,2008-03-13,80.0,29.0,169.0,289.0,625.0,TSMC,NVIDIA,,80.0,
AMD Radeon RX 5600M,GPU,2020-07-07,7.0,150.0,251.0,10300.0,1035.0,TSMC,AMD,11660.0,5829.0,364.3
Intel HD Graphics 4400,GPU,2013-09-03,22.0,20.0,,,200.0,Intel,Intel,,368.0,92.0
ATI Fire GL4,GPU,2001-03-14,,,156.0,,150.0,IBM,ATI,,,
NVIDIA GeForce 9800 GTX,GPU,2008-03-28,65.0,140.0,324.0,754.0,675.0,TSMC,NVIDIA,,432.1,
AMD Radeon HD 7470A,GPU,2012-01-05,40.0,25.0,67.0,370.0,625.0,TSMC,AMD,,200.0,
NVIDIA GeForce GTX 680 Mac Edition,GPU,2013-04-03,28.0,195.0,294.0,3540.0,1006.0,TSMC,NVIDIA,,3250.0,135.4
AMD Radeon HD 8330E,GPU,2013-04-23,28.0,15.0,110.0,1178.0,497.0,TSMC,AMD,,127.2,7.952
AMD Radeon HD 6850,GPU,2010-10-21,40.0,127.0,255.0,1700.0,775.0,TSMC,AMD,,1488.0,
AMD Radeon RX 460,GPU,2016-08-08,14.0,75.0,123.0,3000.0,1090.0,GF,AMD,2150.0,2150.0,134.4
AMD Radeon HD 6790,GPU,2011-04-04,40.0,150.0,255.0,1700.0,840.0,TSMC,AMD,,1344.0,
ATI All-In-Wonder X800 VE,GPU,2005-04-27,130.0,,281.0,160.0,425.0,TSMC,ATI,,,
NVIDIA Tesla D870,GPU,2007-05-02,90.0,520.0,484.0,681.0,600.0,TSMC,NVIDIA,,345.6,
NVIDIA GeForce GTX 470M,GPU,2010-09-03,40.0,75.0,332.0,1950.0,535.0,TSMC,NVIDIA,,616.3,51.36
NVIDIA Quadro P1000,GPU,2017-02-07,14.0,47.0,132.0,3300.0,1266.0,Samsung,NVIDIA,29.6,1894.0,59.2
NVIDIA GeForce GT 710,GPU,2016-01-26,40.0,29.0,79.0,292.0,810.0,TSMC,NVIDIA,,155.5,12.96
NVIDIA GeForce4 MX 420,GPU,2002-02-06,150.0,,65.0,29.0,250.0,TSMC,NVIDIA,,,
NVIDIA GeForce GT 555M,GPU,2011-10-27,40.0,35.0,238.0,1170.0,525.0,TSMC,NVIDIA,,302.4,25.2
NVIDIA GeForce4 488 Go,GPU,2002-03-01,150.0,,65.0,29.0,300.0,TSMC,NVIDIA,,,
ATI Radeon 7500 LE,GPU,2001-08-14,150.0,23.0,83.0,60.0,250.0,TSMC,ATI,,,
NVIDIA GeForce GT 620M,GPU,2012-08-23,40.0,15.0,116.0,585.0,660.0,TSMC,NVIDIA,,253.4,21.12
NVIDIA CMP 30HX,GPU,2021-02-25,12.0,125.0,284.0,6600.0,1530.0,TSMC,NVIDIA,10050.0,5027.0,157.1
AMD Radeon R7 M270DX,GPU,2014-01-07,28.0,,56.0,690.0,780.0,TSMC,AMD,,547.2,34.2
NVIDIA GeForce Go 7900 GTX,GPU,2006-04-18,90.0,45.0,196.0,278.0,500.0,TSMC,NVIDIA,,,
NVIDIA GeForce GT 635M,GPU,2012-03-22,40.0,35.0,238.0,1170.0,675.0,TSMC,NVIDIA,,388.8,32.4
NVIDIA NVS 5200M,GPU,2012-09-17,40.0,25.0,116.0,585.0,672.0,TSMC,NVIDIA,,258.0,21.5
NVIDIA GeForce GTX 850M,GPU,2014-03-12,28.0,45.0,148.0,1870.0,902.0,TSMC,NVIDIA,,1155.0,36.08
NVIDIA GRID M6-8Q,GPU,2015-08-30,28.0,100.0,398.0,5200.0,722.0,TSMC,NVIDIA,,2218.0,69.31
NVIDIA GeForce GTX 1060 6 GB,GPU,2016-07-19,16.0,120.0,200.0,4400.0,1506.0,TSMC,NVIDIA,68.36,4375.0,136.7
NVIDIA GeForce GTX 745 OEM,GPU,2014-02-18,28.0,55.0,148.0,1870.0,1033.0,TSMC,NVIDIA,,793.3,24.79
AMD Radeon Pro WX 7130 Mobile,GPU,2017-03-01,14.0,130.0,232.0,5700.0,1188.0,GF,AMD,,5728.0,358.0
Matrox Parhelia DL256,GPU,2001-01-01,150.0,,174.0,80.0,200.0,UMC,Other,,,
NVIDIA Quadro FX 4000 SDI,GPU,2004-04-19,130.0,150.0,225.0,222.0,425.0,TSMC,NVIDIA,,,
NVIDIA GeForce 8400 GS Rev. 3,GPU,2010-07-12,40.0,25.0,57.0,260.0,520.0,TSMC,NVIDIA,,19.68,
ATI Radeon X1950 XTX Uber Edition,GPU,2007-01-19,90.0,125.0,352.0,384.0,670.0,TSMC,ATI,,,
ATI Radeon X1650 XT AGP,GPU,2006-10-30,80.0,55.0,230.0,330.0,540.0,TSMC,ATI,,,
AMD Radeon Pro V5300X,GPU,,14.0,50.0,123.0,3000.0,1125.0,GF,AMD,,2460.0,153.7
Intel HD Graphics 4000,GPU,2012-05-14,22.0,45.0,133.0,1200.0,650.0,Intel,Intel,,256.0,64.0
NVIDIA GeForce3 Ti200,GPU,2001-10-01,150.0,,128.0,57.0,175.0,TSMC,NVIDIA,,,
NVIDIA GeForce GTX 580 Rev. 2,GPU,2011-06-06,40.0,244.0,520.0,3000.0,772.0,TSMC,NVIDIA,,1581.0,197.6
Intel Extreme Graphics 2,GPU,2003-12-03,130.0,,,,200.0,Intel,Intel,,,
Intel UHD Graphics 620,GPU,2017-09-01,14.0,15.0,,,300.0,Intel,Intel,768.0,384.0,96.0
NVIDIA GeForce 6610 XL,GPU,2004-11-14,110.0,,154.0,146.0,400.0,TSMC,NVIDIA,,,
NVIDIA GeForce 9600 GT Green Edition,GPU,2008-02-21,65.0,95.0,240.0,505.0,600.0,TSMC,NVIDIA,,192.0,
ATI Mobility Radeon 9800,GPU,2004-07-01,130.0,,281.0,160.0,350.0,TSMC,ATI,,,
NVIDIA GeForce GT 530 OEM,GPU,2011-05-14,40.0,50.0,116.0,585.0,700.0,TSMC,NVIDIA,,268.8,22.4
NVIDIA GeForce GTX 550 Ti,GPU,2011-03-15,40.0,116.0,238.0,1170.0,900.0,TSMC,NVIDIA,,691.2,57.6
AMD Radeon Pro W5500M,GPU,2020-02-10,7.0,85.0,158.0,6400.0,1000.0,TSMC,AMD,9574.0,4787.0,299.2
NVIDIA GeForce GT 640 OEM,GPU,2012-04-24,28.0,50.0,118.0,1270.0,797.0,TSMC,NVIDIA,,612.1,25.5
AMD Radeon R5 Graphics,GPU,2014-09-17,28.0,15.0,245.0,2410.0,758.0,GF,AMD,,388.1,24.26
AMD Radeon HD 7540D IGP,GPU,2012-10-02,32.0,65.0,246.0,1303.0,760.0,TSMC,AMD,,291.8,
NVIDIA GeForce GTX 675MX Mac Edition,GPU,2013-04-01,28.0,100.0,294.0,3540.0,719.0,TSMC,NVIDIA,,1933.0,80.53
ATI Radeon X550,GPU,2005-07-01,110.0,,74.0,107.0,400.0,TSMC,ATI,,,
Intel HD Graphics,GPU,2010-01-10,45.0,35.0,114.0,177.0,133.0,Intel,Intel,,96.0,
NVIDIA GeForce GT 745A,GPU,2013-08-26,28.0,33.0,118.0,1270.0,837.0,TSMC,NVIDIA,,702.7,29.28
AMD Radeon HD 7970M,GPU,2012-04-24,28.0,100.0,212.0,2800.0,850.0,TSMC,AMD,,2176.0,136.0
NVIDIA GeForce 920M,GPU,2015-03-13,28.0,33.0,87.0,1020.0,954.0,TSMC,NVIDIA,,732.7,30.53
NVIDIA GeForce G110M,GPU,2009-01-08,55.0,14.0,121.0,314.0,400.0,TSMC,NVIDIA,,32.0,
NVIDIA GeForce RTX 2060 TU104,GPU,2020-01-10,12.0,160.0,545.0,13600.0,1365.0,TSMC,NVIDIA,12900.0,6451.0,201.6
AMD Radeon R5 M445,GPU,2016-01-01,28.0,,125.0,1550.0,920.0,TSMC,AMD,,706.6,
AMD Radeon Pro WX 7100 Mobile,GPU,2017-03-01,14.0,130.0,232.0,5700.0,1188.0,GF,AMD,,5728.0,358.0
NVIDIA GeForce GT 720M,GPU,2013-04-01,28.0,33.0,116.0,585.0,775.0,TSMC,NVIDIA,,240.0,20.0
ATI FirePro M7740,GPU,2009-08-04,40.0,60.0,137.0,826.0,650.0,TSMC,ATI,,832.0,166.4
AMD Radeon R7 Mobile Graphics,GPU,2014-02-17,28.0,90.0,245.0,2410.0,554.0,GF,AMD,,425.5,26.59
ATI Radeon X850 PRO,GPU,2004-12-01,130.0,,297.0,160.0,507.0,TSMC,ATI,,,
AMD Radeon HD 8730A,GPU,2013-04-01,28.0,,77.0,950.0,650.0,TSMC,AMD,,537.6,33.6
AMD Radeon HD 6570M Mac Edition,GPU,2009-10-28,40.0,30.0,104.0,627.0,600.0,TSMC,AMD,,480.0,
NVIDIA GeForce GT 720 OEM,GPU,2017-10-29,28.0,50.0,118.0,1270.0,993.0,TSMC,NVIDIA,,381.3,15.89
ATI Mobility FireGL V5000,GPU,2005-02-03,110.0,,156.0,120.0,350.0,TSMC,ATI,,,
NVIDIA RTX A4 Mobile,GPU,2021-01-01,8.0,,,,1237.0,Samsung,NVIDIA,6144.0,6144.0,96.0
ATI Radeon 7000 Mac Edition PCI,GPU,2004-03-14,180.0,23.0,80.0,30.0,183.0,TSMC,ATI,,,
XGI Volari V8 Ultra,GPU,2003-09-15,130.0,,,110.0,350.0,UMC,Other,,,
NVIDIA GeForce Go 7600 GT,GPU,2006-08-01,90.0,,125.0,177.0,500.0,TSMC,NVIDIA,,,
NVIDIA GeForce MX250,GPU,,14.0,10.0,74.0,1800.0,937.0,Samsung,NVIDIA,12.46,797.2,24.91
AMD Radeon R5 M230,GPU,2014-01-07,28.0,,56.0,690.0,780.0,TSMC,AMD,,547.2,34.2
NVIDIA GeForce Go 6200 TE,GPU,2005-09-29,110.0,,154.0,146.0,300.0,TSMC,NVIDIA,,,
ATI Mobility Radeon HD 3450,GPU,2008-01-07,55.0,,67.0,181.0,500.0,TSMC,ATI,,40.0,
NVIDIA GeForce GT 415M,GPU,2010-09-03,40.0,12.0,116.0,585.0,500.0,TSMC,NVIDIA,,96.0,8.0
Intel HD Graphics P4700,GPU,2013-06-01,22.0,86.0,,,350.0,Intel,Intel,,416.0,104.0
NVIDIA GeForce 7900 GTO,GPU,2006-10-01,90.0,81.0,196.0,278.0,650.0,TSMC,NVIDIA,,,
NVIDIA GeForce 8400,GPU,2007-12-04,65.0,25.0,86.0,210.0,540.0,TSMC,NVIDIA,,20.8,
AMD Radeon R7 250X,GPU,2014-02-13,28.0,80.0,123.0,1500.0,950.0,TSMC,AMD,,1216.0,76.0
NVIDIA GeForce GT 740M,GPU,2013-06-20,28.0,33.0,87.0,1020.0,980.0,TSMC,NVIDIA,,752.6,31.36
NVIDIA GeForce 7600 GT,GPU,2006-03-09,90.0,40.0,125.0,177.0,560.0,TSMC,NVIDIA,,,
NVIDIA Quadro P5200 Mobile,GPU,2018-02-21,16.0,100.0,314.0,7200.0,1557.0,TSMC,NVIDIA,139.8,8945.0,279.5
ATI Radeon X700,GPU,2004-09-01,110.0,44.0,156.0,120.0,400.0,TSMC,ATI,,,
NVIDIA GeForce 8800M GTS,GPU,2007-11-01,65.0,50.0,324.0,754.0,500.0,TSMC,NVIDIA,,160.0,
NVIDIA Quadro K620M,GPU,2015-03-01,28.0,30.0,,,1029.0,TSMC,NVIDIA,,863.2,26.98
NVIDIA Tesla S1070,GPU,2008-06-01,55.0,800.0,470.0,1400.0,610.0,TSMC,NVIDIA,,622.1,77.76
NVIDIA CMP 90HX,GPU,2021-01-01,8.0,320.0,628.0,28300.0,1440.0,Samsung,NVIDIA,29770.0,29770.0,465.1
ATI Xbox 360 GPU 90nm,GPU,2005-11-22,90.0,203.0,181.0,232.0,500.0,TSMC,ATI,,240.0,
NVIDIA GeForce GTX 950M,GPU,2015-03-13,28.0,75.0,148.0,1870.0,993.0,TSMC,NVIDIA,,1439.0,44.96
Intel GMA 3600,GPU,2008-10-01,65.0,13.0,,,400.0,Intel,Intel,,25.6,
ATI FirePro V9800P,GPU,2010-09-09,40.0,225.0,334.0,2154.0,850.0,TSMC,ATI,,2720.0,544.0
NVIDIA GeForce RTX 2070 SUPER Mobile,GPU,2020-04-02,12.0,115.0,545.0,13600.0,1140.0,TSMC,NVIDIA,14130.0,7066.0,220.8
NVIDIA GeForce GT 620,GPU,2012-05-15,40.0,49.0,116.0,585.0,700.0,TSMC,NVIDIA,,268.8,22.4
ATI All-In-Wonder X1900,GPU,2006-01-13,90.0,,352.0,384.0,500.0,TSMC,ATI,,,
AMD Radeon HD 6250 IGP,GPU,2012-04-04,40.0,9.0,75.0,450.0,277.0,TSMC,AMD,,44.32,
NVIDIA GeForce GT 220,GPU,2009-10-12,,58.0,100.0,486.0,615.0,TSMC,NVIDIA,,127.7,
ATI Radeon HD 5490,GPU,2012-10-28,40.0,19.0,59.0,292.0,650.0,TSMC,ATI,,104.0,
NVIDIA GeForce GTX 960,GPU,2015-01-22,28.0,120.0,228.0,2940.0,1127.0,TSMC,NVIDIA,,2413.0,75.39
NVIDIA GeForce4 460 Go,GPU,2002-10-14,150.0,,65.0,29.0,250.0,TSMC,NVIDIA,,,
ATI Radeon 9800 PRO Mac Edition,GPU,2004-03-04,150.0,60.0,218.0,117.0,378.0,TSMC,ATI,,,
NVIDIA GeForce 9100,GPU,2007-04-17,80.0,40.0,127.0,210.0,500.0,Unknown,NVIDIA,,38.4,
ATI Radeon IGP 350M,GPU,2002-10-05,180.0,,73.0,30.0,183.0,Unknown,ATI,,,
NVIDIA GeForce GTS 350M,GPU,2010-01-07,40.0,28.0,144.0,727.0,500.0,TSMC,NVIDIA,,240.0,
NVIDIA GeForce RTX 2060 SUPER,GPU,2019-07-09,12.0,175.0,445.0,10800.0,1470.0,TSMC,NVIDIA,14360.0,7181.0,224.4
Intel HD Graphics 3000,GPU,2011-02-01,32.0,,216.0,1160.0,650.0,Intel,Intel,,249.6,
AMD FirePro S9050,GPU,2014-08-07,28.0,225.0,352.0,4313.0,900.0,TSMC,AMD,,3226.0,806.4
NVIDIA GeForce RTX 2080 Mobile,GPU,2019-01-29,12.0,150.0,545.0,13600.0,1380.0,TSMC,NVIDIA,18720.0,9362.0,292.6
NVIDIA GeForce GTX 660 Ti,GPU,2012-08-16,28.0,150.0,294.0,3540.0,915.0,TSMC,NVIDIA,,2634.0,109.8
ATI Radeon X1650 GTO,GPU,2007-12-02,90.0,,150.0,157.0,587.0,TSMC,ATI,,,
NVIDIA GeForce Go 7400,GPU,2006-02-01,90.0,,81.0,112.0,450.0,TSMC,NVIDIA,,,
ATI FireGL V8650,GPU,2007-05-14,80.0,,420.0,720.0,688.0,TSMC,ATI,,440.3,
AMD Radeon R9 280X,GPU,2013-10-08,28.0,250.0,352.0,4313.0,850.0,TSMC,AMD,,4096.0,1024.0
AMD Radeon RX 560D,GPU,2017-07-04,14.0,65.0,123.0,3000.0,1090.0,GF,AMD,2106.0,2106.0,131.6
AMD Radeon R9 255 OEM,GPU,2013-12-21,28.0,65.0,123.0,1500.0,900.0,TSMC,AMD,,952.3,59.52
AMD FirePro S4000X,GPU,2014-08-07,28.0,45.0,123.0,1500.0,725.0,TSMC,AMD,,992.0,62.0
NVIDIA GeForce 6200 LE,GPU,2005-04-04,110.0,,110.0,75.0,350.0,TSMC,NVIDIA,,,
NVIDIA Quadro M2000M,GPU,2015-12-03,28.0,55.0,148.0,1870.0,1029.0,TSMC,NVIDIA,,1405.0,43.92
AMD Radeon RX 560X Mobile,GPU,2018-04-11,14.0,65.0,123.0,3000.0,1175.0,GF,AMD,2462.0,2462.0,153.9
NVIDIA GeForce Go 7600,GPU,2006-03-01,90.0,,125.0,177.0,450.0,TSMC,NVIDIA,,,
AMD Radeon HD 7950 Mac Edition,GPU,2013-03-07,28.0,200.0,352.0,4313.0,800.0,TSMC,AMD,,2867.0,716.8
NVIDIA GeForce 315 OEM,GPU,2011-02-22,40.0,33.0,57.0,260.0,589.0,TSMC,NVIDIA,,44.86,
NVIDIA GeForce FX 5600 Ultra,GPU,2003-03-17,130.0,,121.0,80.0,400.0,TSMC,NVIDIA,,,
NVIDIA GeForce 800A,GPU,2014-03-17,40.0,15.0,79.0,292.0,475.0,TSMC,NVIDIA,,91.2,7.6
ATI FirePro V3750,GPU,2008-09-11,55.0,48.0,146.0,514.0,550.0,TSMC,ATI,,352.0,
NVIDIA GeForce 710M,GPU,2013-01-09,28.0,15.0,116.0,585.0,775.0,TSMC,NVIDIA,,297.6,24.8
AMD Radeon Pro W5700X,GPU,2019-12-11,7.0,205.0,251.0,10300.0,1243.0,TSMC,AMD,20890.0,10440.0,652.8
NVIDIA GeForce FX 5800 Ultra,GPU,2003-03-06,130.0,,199.0,125.0,500.0,TSMC,NVIDIA,,,
AMD Radeon HD 7870 XT,GPU,2012-11-19,28.0,185.0,352.0,4313.0,925.0,TSMC,AMD,,2995.0,748.8
AMD Radeon HD 6470M,GPU,2011-01-04,40.0,25.0,67.0,370.0,700.0,TSMC,AMD,,224.0,
NVIDIA GeForce4 Ti 4200,GPU,2002-02-06,150.0,,142.0,63.0,250.0,TSMC,NVIDIA,,,
AMD Radeon R7 M350,GPU,2015-01-01,28.0,35.0,77.0,950.0,725.0,TSMC,AMD,,633.6,
AMD FirePro W7170M,GPU,2015-10-02,28.0,100.0,366.0,5000.0,723.0,TSMC,AMD,2961.0,2961.0,185.1
AMD Radeon R5 M430,GPU,2016-01-01,28.0,,56.0,690.0,780.0,TSMC,AMD,,547.2,
AMD Radeon R9 380X,GPU,2015-11-19,28.0,190.0,366.0,5000.0,970.0,TSMC,AMD,3973.0,3973.0,248.3
ATI FirePro V5800 DVI,GPU,2010-04-26,40.0,74.0,166.0,1040.0,690.0,TSMC,ATI,,1104.0,
NVIDIA GeForce 410M,GPU,2011-01-05,40.0,12.0,79.0,292.0,574.0,TSMC,NVIDIA,,110.1,9.176
NVIDIA GeForce 8600M GT,GPU,2007-05-01,80.0,20.0,169.0,289.0,475.0,TSMC,NVIDIA,,60.8,
NVIDIA Quadro FX 2500M,GPU,2005-09-29,90.0,45.0,196.0,278.0,500.0,TSMC,NVIDIA,,,
NVIDIA Quadro4 500 Go GL,GPU,2002-04-23,150.0,,65.0,29.0,220.0,TSMC,NVIDIA,,,
AMD Radeon Instinct MI8,GPU,2016-12-12,28.0,175.0,596.0,8900.0,1000.0,TSMC,AMD,8192.0,8192.0,512.0
NVIDIA GeForce GT 130 Mac Edition,GPU,2008-12-12,55.0,75.0,196.0,505.0,600.0,TSMC,NVIDIA,,144.0,
AMD Radeon RX 580 2048SP,GPU,2018-10-15,14.0,150.0,232.0,5700.0,1168.0,GF,AMD,5259.0,5259.0,328.7
Intel UHD Graphics G4,GPU,2020-05-28,10.0,15.0,,,200.0,Intel,Intel,768.0,384.0,96.0
AMD Radeon RX 570 Mobile,GPU,2017-12-10,14.0,85.0,232.0,5700.0,926.0,GF,AMD,4940.0,4940.0,308.7
AMD Radeon R9 M295X Mac Edition,GPU,2014-11-23,28.0,250.0,366.0,5000.0,850.0,TSMC,AMD,3482.0,3482.0,217.6
NVIDIA Quadro4 580 XGL,GPU,2002-11-12,150.0,,65.0,29.0,300.0,TSMC,NVIDIA,,,
NVIDIA Quadro2 Go,GPU,2001-08-14,180.0,,64.0,20.0,143.0,TSMC,NVIDIA,,,
AMD Radeon RX 5500 OEM,GPU,2019-10-07,7.0,110.0,158.0,6400.0,1500.0,TSMC,AMD,10390.0,5196.0,324.7
NVIDIA GeForce GTX 660 Rev. 2,GPU,2014-09-13,28.0,140.0,294.0,3540.0,980.0,TSMC,NVIDIA,,1981.0,82.56
NVIDIA Quadro K420,GPU,2014-07-22,28.0,41.0,118.0,1270.0,876.0,TSMC,NVIDIA,,336.4,14.02
NVIDIA GeForce 9500 GT Rev. 3,GPU,2008-07-29,55.0,50.0,121.0,314.0,550.0,TSMC,NVIDIA,,89.6,
NVIDIA GeForce2 MX 200,GPU,2001-03-03,180.0,,64.0,20.0,175.0,TSMC,NVIDIA,,,
ATI Radeon HD 3870,GPU,2007-11-19,55.0,106.0,192.0,666.0,777.0,TSMC,ATI,,497.3,99.46
NVIDIA GeForce GTX 1050 3 GB,GPU,2018-05-21,14.0,75.0,132.0,3300.0,1392.0,Samsung,NVIDIA,36.43,2332.0,72.86
NVIDIA GeForce4 Ti 4800,GPU,2003-03-15,150.0,,101.0,36.0,300.0,TSMC,NVIDIA,,,
NVIDIA GeForce 8400 GS Rev. 2,GPU,2007-12-04,65.0,25.0,86.0,210.0,567.0,TSMC,NVIDIA,,22.4,
ATI Radeon HD 4850 X2,GPU,2008-11-07,55.0,250.0,256.0,956.0,625.0,TSMC,ATI,,1000.0,200.0
NVIDIA GeForce 7050 + nForce 610i,GPU,2008-01-13,90.0,,81.0,112.0,500.0,Unknown,NVIDIA,,,
Intel i852GM Graphics,GPU,2003-12-03,130.0,,,,200.0,Intel,Intel,,,
NVIDIA Quadro NVS 280 PCI,GPU,2003-10-28,150.0,13.0,91.0,45.0,275.0,TSMC,NVIDIA,,,
Intel Iris Xe Graphics G7 80EU,GPU,2020-09-02,10.0,15.0,146.0,,300.0,Intel,Intel,2816.0,1408.0,352.0
AMD Radeon R9 M270X,GPU,2014-03-21,28.0,,123.0,1500.0,725.0,TSMC,AMD,,992.0,
AMD Radeon Pro Vega 20,GPU,2018-11-14,14.0,100.0,,,815.0,GF,AMD,6569.0,3284.0,205.3
Intel UHD Graphics 630,GPU,2017-09-01,14.0,15.0,,,350.0,Intel,Intel,806.4,403.2,100.8
ATI All-In-Wonder Radeon 7200,GPU,2000-07-31,180.0,,111.0,30.0,166.0,TSMC,ATI,,,
NVIDIA GeForce 8700M GT,GPU,2007-06-01,80.0,29.0,169.0,289.0,625.0,TSMC,NVIDIA,,80.0,
Intel HD Graphics 5000,GPU,2013-05-27,22.0,30.0,181.0,1300.0,200.0,Intel,Intel,,640.0,160.0
NVIDIA Quadro P2000,GPU,2017-02-06,16.0,75.0,200.0,4400.0,1076.0,TSMC,NVIDIA,47.36,3031.0,94.72
AMD Radeon Pro WX 4170 Mobile,GPU,2017-03-01,14.0,50.0,123.0,3000.0,1002.0,GF,AMD,2460.0,2460.0,153.7
NVIDIA GeForce 9600 GS OEM,GPU,2008-07-29,65.0,,240.0,505.0,500.0,TSMC,NVIDIA,,120.0,
NVIDIA GeForce GTX 560 OEM,GPU,2011-11-29,40.0,150.0,520.0,3000.0,552.0,TSMC,NVIDIA,,847.9,106.0
NVIDIA Quadro M4000M,GPU,2015-08-18,28.0,100.0,398.0,5200.0,975.0,TSMC,NVIDIA,,2496.0,78.0
